,ticker,name,sector,industry,market_cap,exchange,country_code
4032,SAH,"Sonic Automotive, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,1928999936.0,NYSE,United States
4033,SAIA,"Saia, Inc. ",Transportation,TRANSPORTATION,5280000000.0,NSDQ,United States
4034,SAIC,Science Applications International Corporation ,Computer and Technology,COMPUTER SOFT SERV,5015000064.0,NYSE,United States
4035,SAII,Software Acquisition Group Inc. II ,Unclassified,UNCLASSIFIED,246028000.0,NSDQ,United States
4036,SAIL,"SailPoint Technologies Holdings, Inc. ",Business Services,BUSINESS SERVICES,5126000128.0,NYSE,United States
4037,SAL,"Salisbury Bancorp, Inc. ",Finance,BANKS & THRIFTS,116035000.0,NSDQ,United States
4038,SALM,"Salem Media Group, Inc. ",Consumer Discretionary,MEDIA,68043000.0,NSDQ,United States
4039,SALT,,,,,,
4040,SAM,"The Boston Beer Company, Inc. ",Consumer Staples,BEVERAGES,12618999808.0,NYSE,United States
4041,SAMG,Silvercrest Asset Management Group Inc. ,Finance,INVEST BKRS MGMT,201787008.0,NSDQ,United States
4042,SAN,"Banco Santander, S.A. ",Finance,BANKS-MAJOR,61606998016.0,NYSE,Spain
4043,SAND,Sandstorm Gold Ltd. ,Basic Materials,METALS-NON FERR,1187000064.0,NYSE,Canada
4044,SANM,Sanmina Corporation ,Computer and Technology,ELECTRONICS,2312999936.0,NSDQ,United States
4045,SANW,S&W Seed Company ,Consumer Staples,FOOD,116814000.0,NSDQ,United States
4046,SAP,SAP SE ,Computer and Technology,COMPUTER SOFT SERV,148817002496.0,NYSE,Germany
4047,SAR,Saratoga Investment Corp. ,Finance,FINANCE,257804000.0,NYSE,United States
4048,SASR,"Sandy Spring Bancorp, Inc. ",Finance,BANKS & THRIFTS,1770000000.0,NSDQ,United States
4049,SATS,EchoStar Corporation ,Computer and Technology,TELECOMM SVCS,2126999936.0,NSDQ,United States
4050,SAVA,"Cassava Sciences, Inc. ",Medical,DRUGS,1896000000.0,NSDQ,United States
4051,SAVE,"Spirit Airlines, Inc. ",Transportation,TRANSPORT-AIR,3508000000.0,NYSE,United States
4052,SB,"Safe Bulkers, Inc. ",Transportation,TRANSPORTATION,281044992.0,NYSE,
4053,SBAC,SBA Communications Corporation ,Finance,REAL ESTATE,27890999296.0,NSDQ,United States
4054,SBBP,Strongbridge Biopharma plc ,Medical,DRUGS,211146000.0,NSDQ,United States
4055,SBCF,Seacoast Banking Corporation of Florida ,Finance,BANKS & THRIFTS,1986000000.0,NSDQ,United States
4056,SBE,Switchback Energy Acquisition Corporation ,Unclassified,UNCLASSIFIED,1211000064.0,NYSE,United States
4057,SBFG,"SB Financial Group, Inc. ",Finance,BANKS & THRIFTS,127360000.0,NSDQ,United States
4058,SBG,Sandbridge Acquisition Corporation ,Unclassified,UNCLASSIFIED,291524992.0,NYSE,United States
4059,SBGI,"Sinclair Broadcast Group, Inc. ",Consumer Discretionary,MEDIA,2288000000.0,NSDQ,United States
4060,SBH,"Sally Beauty Holdings, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,1816000000.0,NYSE,United States
4061,SBLK,Star Bulk Carriers Corp. ,Transportation,TRANSPORTATION,1396999936.0,NSDQ,Greece
4062,SBNY,Signature Bank ,Finance,BANKS & THRIFTS,11696000000.0,NSDQ,United States
4063,SBOW,"SilverBow Resources, Inc. ",Oils Energy,OIL-EXP&PROD,95494000.0,NYSE,United States
4064,SBR,Sabine Royalty Trust ,Oils Energy,OIL-EXP&PROD,479222016.0,NYSE,United States
4065,SBRA,"Sabra Health Care REIT, Inc. ",Finance,REAL ESTATE,3628999936.0,NSDQ,United States
4066,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP ,Utilities,UTIL-WATER SPLY,4801999872.0,NYSE,Brazil
4067,SBSI,"Southside Bancshares, Inc. ",Finance,BANKS & THRIFTS,1144000000.0,NSDQ,United States
4068,SBSW,Sibanye Stillwater Limited ,Basic Materials,METALS-NON FERR,14323999744.0,NYSE,South Africa
4069,SBT,"Sterling Bancorp, Inc. ",Finance,BANKS & THRIFTS,256906992.0,NSDQ,United States
4070,SBTX,"Silverback Therapeutics, Inc. ",Medical,DRUGS,1672000000.0,NSDQ,
4071,SBUX,Starbucks Corporation ,Retail Wholesale,FOOD DRUG-RTL WHL,127184003072.0,NSDQ,United States
4072,SC,Santander Consumer USA Holdings Inc. ,Finance,FINANCE,7653000192.0,NYSE,United States
4073,SCCO,Southern Copper Corporation ,Basic Materials,METALS-NON FERR,55142998016.0,NYSE,United States
4074,SCHL,Scholastic Corporation ,Consumer Staples,PUBLISHING,987875008.0,NSDQ,United States
4075,SCHN,"Schnitzer Steel Industries, Inc. ",Basic Materials,STEEL,948251008.0,NSDQ,United States
4076,SCHW,The Charles Schwab Corporation ,Finance,INVEST BKRS MGMT,116178001920.0,NYSE,United States
4077,SCI,Service Corporation International ,Consumer Staples,CON PRD-MISC STAPLES,8092000256.0,NYSE,United States
4078,SCKT,"Socket Mobile, Inc. ",Computer and Technology,COMPUTER OFFICE EQUIP,63902000.0,NSDQ,United States
4079,SCL,Stepan Company ,Basic Materials,CHEMICALS,2711000064.0,NYSE,United States
4080,SCM,Stellus Capital Investment Corporation ,Finance,FINANCE,226816992.0,NYSE,United States
4081,SCOR,"comScore, Inc. ",Business Services,BUSINESS SERVICES,276623008.0,NSDQ,United States
4082,SCPE,SC Health Corporation ,Unclassified,UNCLASSIFIED,235880992.0,NYSE,Singapore
4083,SCPH,scPharmaceuticals Inc. ,Medical,DRUGS,201628992.0,NSDQ,United States
4084,SCPL,SciPlay Corporation ,Consumer Discretionary,LEISURE SERVICES,414857984.0,NSDQ,United States
4085,SCPS,Scopus BioPharma Inc. ,Medical,DRUGS,135134000.0,NSDQ,
4086,SCS,Steelcase Inc. ,Business Services,Business Products,1602000000.0,NYSE,United States
4087,SCSC,"ScanSource, Inc. ",Industrial Products,IND PRODS SVC,723849024.0,NSDQ,United States
4088,SCU,"Sculptor Capital Management, Inc. ",Finance,INVEST BKRS MGMT,1168999936.0,NYSE,United States
4089,SCVL,"Shoe Carnival, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,690512000.0,NSDQ,United States
4090,SCVX,SCVX Corp. ,Unclassified,UNCLASSIFIED,305612992.0,NYSE,United States
4091,SCWX,SecureWorks Corp. ,Computer and Technology,COMPUTER SOFT SERV,1187000064.0,NSDQ,United States
4092,SCX,The L.S. Starrett Company ,Consumer Discretionary,OTHER CONS DISC,45928000.0,NYSE,United States
4093,SCYX,"SCYNEXIS, Inc. ",Medical,DRUGS,149999008.0,NSDQ,United States
4094,SD,"SandRidge Energy, Inc. ",Oils Energy,OIL-INTEGRATED,180000992.0,NYSE,United States
4095,SDC,"SmileDirectClub, Inc. ",Medical,MED PRODS,4478000128.0,NSDQ,United States
4096,SDGR,"Schrödinger, Inc. ",Medical,MEDICAL CARE,7120999936.0,NSDQ,United States
4097,SDPI,"Superior Drilling Products, Inc. ",Oils Energy,OIL MACH SVC DRILL,24283000.0,NYSE,United States
4098,SEAC,"SeaChange International, Inc. ",Computer and Technology,TELECOMM EQUIP,44414000.0,NSDQ,United States
4099,SEAH,Sports Entertainment Acquisition Corp. ,Unclassified,UNCLASSIFIED,574875008.0,NYSE,United States
4100,SEAS,"SeaWorld Entertainment, Inc. ",Consumer Discretionary,LEISURE SERVICES,3892000000.0,NYSE,United States
4101,SEB,Seaboard Corporation ,Consumer Staples,FOOD,3846000128.0,NYSE,United States
4102,SECO,Secoo Holding Limited ,Retail Wholesale,NONFOOD RETAIL WH,195000992.0,NSDQ,China
4103,SEDG,"SolarEdge Technologies, Inc. ",Oils Energy,ENERGY-ALT SRCS,15386999808.0,NSDQ,Israel
4104,SEE,Sealed Air Corporation ,Industrial Products,CONTNRS & GLASS,6501000192.0,NYSE,United States
4105,SEED,Origin Agritech Limited ,Consumer Staples,FOOD,132827000.0,NSDQ,China
4106,SEEL,"Seelos Therapeutics, Inc. ",Medical,DRUGS,214036992.0,NSDQ,United States
4107,SEER,"Seer, Inc. ",Medical,DRUGS,2937999872.0,NSDQ,
4108,SEIC,SEI Investments Company ,Finance,INVEST BKRS MGMT,8037000192.0,NSDQ,United States
4109,SELB,"Selecta Biosciences, Inc. ",Medical,DRUGS,455887008.0,NSDQ,United States
4110,SELF,"Global Self Storage, Inc. ",Finance,REAL ESTATE,41261000.0,NSDQ,United States
4111,SEM,Select Medical Holdings Corporation ,Medical,MEDICAL CARE,4264999936.0,NYSE,United States
4112,SENEA,Seneca Foods Corporation ,Consumer Staples,FOOD,493630016.0,NSDQ,United States
4113,SENS,"Senseonics Holdings, Inc. ",Medical,MEDICAL CARE,1272999936.0,NYSE,United States
4114,SESN,"Sesen Bio, Inc. ",Medical,DRUGS,430263008.0,NSDQ,United States
4115,SF,Stifel Financial Corp. ,Finance,INVEST BKRS MGMT,6412000256.0,NYSE,United States
4116,SFBC,"Sound Financial Bancorp, Inc. ",Finance,BANKS & THRIFTS,92648000.0,NSDQ,United States
4117,SFBS,"ServisFirst Bancshares, Inc. ",Finance,BANKS & THRIFTS,2672999936.0,NSDQ,United States
4118,SFE,"Safeguard Scientifics, Inc. ",Finance,FINANCE,159832000.0,NYSE,United States
4119,SFET,Safe-T Group Ltd ,Computer and Technology,COMPUTER SOFT SERV,48788000.0,NSDQ,Israel
4120,SFIX,"Stitch Fix, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,8001999872.0,NSDQ,United States
4121,SFL,SFL Corporation Ltd. ,Transportation,TRANSPORTATION,874972032.0,NYSE,Bermuda
4122,SFM,"Sprouts Farmers Market, Inc. ",Retail Wholesale,FOOD DRUG-RTL WHL,2489999872.0,NSDQ,United States
4123,SFNC,Simmons First National Corporation ,Finance,BANKS & THRIFTS,3164999936.0,NSDQ,United States
4124,SFST,"Southern First Bancshares, Inc. ",Finance,BANKS & THRIFTS,340454016.0,NSDQ,United States
4125,SFT,"Shift Technologies, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,742561024.0,NSDQ,United States
4126,SFTW,Osprey Technology Acquisition Corp. ,Unclassified,UNCLASSIFIED,461328992.0,NYSE,United States
4127,SFUN,Fang Holdings Limited ,Business Services,BUSINESS SERVICES,118689000.0,NYSE,China
4128,SG,"Sirius International Insurance Group, Ltd. ",Finance,INSURANCE,1408000000.0,NSDQ,Bermuda
4129,SGA,"Saga Communications, Inc. ",Consumer Discretionary,MEDIA,123931000.0,NSDQ,United States
4130,SGAM,Seaport Global Acquisition Corp. ,Unclassified,UNCLASSIFIED,182024000.0,NSDQ,
4131,SGBX,"SG Blocks, Inc. ",Construction,BUILDING PRODS,44797000.0,NSDQ,United States
4132,SGC,"Superior Group of Companies, Inc. ",Industrial Products,IND PRODS SVC,367662016.0,NSDQ,United States
4133,SGEN,Seagen Inc. ,Medical,DRUGS,27376001024.0,NSDQ,United States
4134,SGH,"SMART Global Holdings, Inc. ",Computer and Technology,ELECTRON-SEMI,1104999936.0,NSDQ,United States
4135,SGLB,"Sigma Labs, Inc. ",Business Services,BUSINESS SERVICES,27746000.0,NSDQ,United States
4136,SGMA,"SigmaTron International, Inc. ",Computer and Technology,ELECTRONICS,22182000.0,NSDQ,United States
4137,SGMO,"Sangamo Therapeutics, Inc. ",Medical,DRUGS,1624999936.0,NSDQ,United States
4138,SGMS,Scientific Games Corporation ,Computer and Technology,COMPUTER SOFT SERV,4456999936.0,NSDQ,United States
4139,SGOC,"SGOCO Group, Ltd. ",Computer and Technology,ELECTRONICS,168000000.0,NSDQ,"Hong Kong, SAR China"
4140,SGRP,"SPAR Group, Inc. ",Business Services,BUSINESS SERVICES,38635000.0,NSDQ,United States
4141,SGRY,"Surgery Partners, Inc. ",Medical,MEDICAL CARE,2344000000.0,NSDQ,United States
4142,SGTX,"Sigilon Therapeutics, Inc. ",Medical,DRUGS,830992000.0,NSDQ,
4143,SGU,"Star Group, L.P. ",Computer and Technology,ELECTRONICS,388161984.0,NYSE,United States
4144,SHAK,Shake Shack Inc. ,Retail Wholesale,FOOD DRUG-RTL WHL,4929999872.0,NYSE,United States
4145,SHBI,"Shore Bancshares, Inc. ",Finance,BANKS & THRIFTS,180280000.0,NSDQ,United States
4146,SHC,Sotera Health Company ,Medical,MEDICAL CARE,7255000064.0,NSDQ,United States
4147,SHEN,Shenandoah Telecommunications Company ,Utilities,UTIL-TELEPHONE,2211000064.0,NSDQ,United States
4148,SHG,"Shinhan Financial Group Co., Ltd. ",Finance,BANKS-MAJOR,15299999744.0,NYSE,South Korea
4149,SHI,Sinopec Shanghai Petrochemical Company Limited ,Basic Materials,CHEMICALS,5084000256.0,NYSE,China
4150,SHIP,Seanergy Maritime Holdings Corp. ,Transportation,TRANSPORTATION,176539008.0,NSDQ,Greece
4151,SHLX,"Shell Midstream Partners, L.P. ",Oils Energy,OIL GAS PROD PIPEL,4306999808.0,NYSE,United States
4152,SHO,"Sunstone Hotel Investors, Inc. ",Finance,REAL ESTATE,2848000000.0,NYSE,United States
4153,SHOO,"Steven Madden, Ltd. ",Consumer Discretionary,APPAREL,3076999936.0,NSDQ,United States
4154,SHOP,Shopify Inc. ,Computer and Technology,COMPUTER SOFT SERV,158599004160.0,NYSE,Canada
4155,SHSP,"SharpSpring, Inc. ",Computer and Technology,COMPUTER SOFT SERV,281404000.0,NSDQ,United States
4156,SHW,The Sherwin-Williams Company ,Construction,BUILDING PRODS,60959997952.0,NYSE,United States
4157,SHYF,"The Shyft Group, Inc. ",Auto Tires Trucks,AUTOS TIRES TRUCKS,1168999936.0,NSDQ,United States
4158,SI,Silvergate Capital Corporation ,Finance,BANKS & THRIFTS,2911000064.0,NYSE,United States
4159,SIBN,"SI-BONE, Inc. ",Medical,MED PRODS,1016000000.0,NSDQ,United States
4160,SIC,"Select Interior Concepts, Inc. ",Consumer Discretionary,HM FURN APPLI,221704000.0,NSDQ,United States
4161,SID,Companhia Siderúrgica Nacional ,Basic Materials,STEEL,8471000064.0,NYSE,Brazil
4162,SIEB,Siebert Financial Corp. ,Finance,INVEST BKRS MGMT,144554000.0,NSDQ,United States
4163,SIEN,"Sientra, Inc. ",Medical,MED PRODS,434628000.0,NSDQ,United States
4164,SIF,"SIFCO Industries, Inc. ",Aerospace,AEROSPACE DEFENSE,48389000.0,NYSE,United States
4165,SIFY,Sify Technologies Limited ,Computer and Technology,COMPUTER SOFT SERV,564553024.0,NSDQ,India
4166,SIG,Signet Jewelers Limited ,Retail Wholesale,NONFOOD RETAIL WH,2604999936.0,NYSE,Bermuda
4167,SIGA,"SIGA Technologies, Inc. ",Medical,DRUGS,489164992.0,NSDQ,United States
4168,SIGI,"Selective Insurance Group, Inc. ",Finance,INSURANCE,4062000128.0,NSDQ,United States
4169,SII,Sprott Inc. ,Finance,INVEST BKRS MGMT,865184000.0,NYSE,Canada
4170,SILC,Silicom Ltd. ,Computer and Technology,COMPUTER OFFICE EQUIP,365028992.0,NSDQ,Israel
4171,SILK,"Silk Road Medical, Inc ",Medical,MED PRODS,1860000000.0,NSDQ,United States
4172,SILV,SilverCrest Metals Inc. ,Basic Materials,METALS-NON FERR,1203000064.0,NYSE,Canada
4173,SIM,"Grupo Simec, S.A.B. de C.V. ",Basic Materials,STEEL,2219000064.0,NYSE,Mexico
4174,SIMO,Silicon Motion Technology Corporation ,Computer and Technology,ELECTRON-SEMI,2088999936.0,NSDQ,Taiwan
4175,SINA,SINA Corporation ,Computer and Technology,COMPUTER SOFT SERV,2579000064.0,NSDQ,China
4176,SINO,"Sino-Global Shipping America, Ltd. ",Transportation,TRANSPORTATION,85977000.0,NSDQ,United States
4177,SINT,"Sintx Technologies, Inc. ",Medical,MED PRODS,52380000.0,NSDQ,United States
4178,SIOX,"Sio Gene Therapies, Inc. ",Medical,DRUGS,155102000.0,NSDQ,United States
4179,SIRI,Sirius XM Holdings Inc. ,Consumer Discretionary,MEDIA,24219000832.0,NSDQ,United States
4180,SITC,SITE Centers Corp. ,Finance,REAL ESTATE,2579000064.0,NYSE,United States
4181,SITE,"SiteOne Landscape Supply, Inc. ",Industrial Products,IND PRODS SVC,7018999808.0,NYSE,United States
4182,SITM,SiTime Corporation ,Computer and Technology,ELECTRONICS,1671000064.0,NSDQ,United States
4183,SIVB,SVB Financial Group ,Finance,BANKS & THRIFTS,26222000128.0,NSDQ,United States
4184,SIX,Six Flags Entertainment Corporation ,Consumer Discretionary,LEISURE SERVICES,3793999872.0,NYSE,United States
4185,SJ,Scienjoy Holding Corporation ,Unclassified,UNCLASSIFIED,262262000.0,NSDQ,"Hong Kong, SAR China"
4186,SJI,"South Jersey Industries, Inc. ",Utilities,UTIL-GAS DISTR,2526000128.0,NYSE,United States
4187,SJM,The J. M. Smucker Company ,Consumer Staples,FOOD,12497999872.0,NYSE,United States
4188,SJR,Shaw Communications Inc. ,Consumer Discretionary,MEDIA,9022000128.0,NYSE,Canada
4189,SJT,San Juan Basin Royalty Trust ,Oils Energy,OIL-EXP&PROD,176647008.0,NYSE,United States
4190,SJW,SJW Group ,Utilities,UTIL-WATER SPLY,1790000000.0,NYSE,United States
4191,SKLZ,Skillz Inc. ,Consumer Discretionary,LEISURE SERVICES,11688999936.0,NYSE,United States
4192,SKM,"SK Telecom Co.,Ltd ",Computer and Technology,TELECOMM SVCS,15811999744.0,NYSE,South Korea
4193,SKT,"Tanger Factory Outlet Centers, Inc. ",Finance,REAL ESTATE,1472999936.0,NYSE,United States
4194,SKX,"Skechers U.S.A., Inc. ",Consumer Discretionary,APPAREL,5752000000.0,NYSE,United States
4195,SKY,Skyline Champion Corporation ,Construction,CONSTRUCT BLDG SERV,2505999872.0,NYSE,United States
4196,SKYW,"SkyWest, Inc. ",Transportation,TRANSPORT-AIR,2838000128.0,NSDQ,United States
4197,SLAB,Silicon Laboratories Inc. ,Computer and Technology,ELECTRON-SEMI,6840999936.0,NSDQ,United States
4198,SLB,Schlumberger Limited ,Oils Energy,OIL MACH SVC DRILL,38860001280.0,NYSE,Netherlands
4199,SLCA,"U.S. Silica Holdings, Inc. ",Basic Materials,METALS-NON FERR,984275008.0,NYSE,United States
4200,SLCT,"Select Bancorp, Inc. ",Finance,BANKS & THRIFTS,191528000.0,NSDQ,United States
4201,SLDB,Solid Biosciences Inc. ,Medical,DRUGS,675646016.0,NSDQ,United States
4202,SLF,Sun Life Financial Inc. ,Finance,INSURANCE,28337000448.0,NYSE,Canada
4203,SLG,SL Green Realty Corp. ,Finance,REAL ESTATE,4732000256.0,NYSE,United States
4204,SLGG,"Super League Gaming, Inc. ",Consumer Discretionary,LEISURE SERVICES,67254000.0,NSDQ,
4205,SLGL,Sol-Gel Technologies Ltd. ,Medical,DRUGS,204707008.0,NSDQ,Israel
4206,SLGN,Silgan Holdings Inc. ,Industrial Products,CONTNRS & GLASS,4153999872.0,NSDQ,United States
4207,SLM,SLM Corporation ,Finance,FINANCE,5926000128.0,NSDQ,United States
4208,SLN,Silence Therapeutics plc ,Medical,DRUGS,739219968.0,NSDQ,United Kingdom
4209,SLNO,"Soleno Therapeutics, Inc. ",Medical,DRUGS,191874000.0,NSDQ,United States
4210,SLP,"Simulations Plus, Inc. ",Computer and Technology,COMPUTER SOFT SERV,1432000000.0,NSDQ,United States
4211,SLQT,"SelectQuote, Inc. ",Finance,INSURANCE,4968000000.0,NYSE,United States
4212,SLRC,SLR Investment Corp. ,Finance,FINANCE,817745984.0,NSDQ,United States
4213,SLRX,"Salarius Pharmaceuticals, Inc. ",Medical,DRUGS,42855000.0,NSDQ,United States
4214,SLS,"SELLAS Life Sciences Group, Inc. ",Medical,DRUGS,115402000.0,NSDQ,United States
4215,SM,SM Energy Company ,Oils Energy,OIL-EXP&PROD,1590000000.0,NYSE,United States
4216,SMAR,Smartsheet Inc. ,Computer and Technology,COMPUTER SOFT SERV,8465999872.0,NYSE,United States
4217,SMBC,"Southern Missouri Bancorp, Inc. ",Finance,BANKS & THRIFTS,330785984.0,NSDQ,United States
4218,SMBK,"SmartFinancial, Inc. ",Finance,BANKS & THRIFTS,317251008.0,NSDQ,United States
4219,SMCI,"Super Micro Computer, Inc. ",Computer and Technology,COMPUTER OFFICE EQUIP,1650000000.0,NSDQ,United States
4220,SMED,Sharps Compliance Corp. ,Industrial Products,POLLUTION CNTRL,210028000.0,NSDQ,United States
4221,SMFG,"Sumitomo Mitsui Financial Group, Inc. ",Finance,BANKS-MAJOR,48261001216.0,NYSE,Japan
4222,SMG,The Scotts Miracle-Gro Company ,Basic Materials,AGRIBUSINESS,11873000448.0,NYSE,United States
4223,SMHI,SEACOR Marine Holdings Inc. ,Transportation,TRANSPORTATION,92514000.0,NYSE,United States
4224,SMID,Smith-Midland Corporation ,Construction,BUILDING PRODS,63504000.0,NSDQ,United States
4225,SMIT,"Schmitt Industries, Inc. ",Industrial Products,MACHINERY,21635000.0,NSDQ,United States
4226,SMLP,"Summit Midstream Partners, LP ",Oils Energy,OIL GAS PROD PIPEL,76897000.0,NYSE,United States
4227,SMMF,"Summit Financial Group, Inc. ",Finance,BANKS & THRIFTS,311772992.0,NSDQ,United States
4228,SMMT,Summit Therapeutics Inc. ,Medical,DRUGS,559033024.0,NSDQ,United States
4229,SMP,"Standard Motor Products, Inc. ",Auto Tires Trucks,AUTOS TIRES TRUCKS,939233984.0,NYSE,United States
4230,SMPL,The Simply Good Foods Company ,Consumer Staples,FOOD,2792000000.0,NSDQ,United States
4231,SMSI,"Smith Micro Software, Inc. ",Computer and Technology,COMPUTER SOFT SERV,272550016.0,NSDQ,United States
4232,SMTC,Semtech Corporation ,Computer and Technology,ELECTRON-SEMI,4765000192.0,NSDQ,United States
4233,SMTS,Sierra Metals Inc. ,Basic Materials,METALS-NON FERR,438076992.0,NYSE,Canada
4234,SMTX,SMTC Corporation ,Computer and Technology,ELECTRONICS,166520992.0,NSDQ,Canada
4235,SNA,Snap-on Incorporated ,Consumer Discretionary,OTHER CONS DISC,11009000448.0,NYSE,United States
4236,SNAP,Snap Inc. ,Computer and Technology,COMPUTER SOFT SERV,99034996736.0,NYSE,United States
4237,SNBR,Sleep Number Corporation ,Consumer Discretionary,HM FURN APPLI,3481999872.0,NSDQ,United States
4238,SNCA,"Seneca Biopharma, Inc. ",Medical,DRUGS,23176000.0,NSDQ,United States
4239,SNCR,"Synchronoss Technologies, Inc. ",Computer and Technology,COMPUTER SOFT SERV,195388992.0,NSDQ,United States
4240,SNDE,Sundance Energy Inc. ,Oils Energy,OIL-EXP&PROD,16914000.0,NSDQ,United States
4241,SNDL,Sundial Growers Inc. ,Medical,DRUGS,2076999936.0,NSDQ,Canada
4242,SNDR,"Schneider National, Inc. ",Transportation,TRANSPORTATION,4102000128.0,NYSE,United States
4243,SNDX,"Syndax Pharmaceuticals, Inc. ",Medical,DRUGS,1152000000.0,NSDQ,United States
4244,SNE,Sony Corporation ,Consumer Discretionary,CONSUMER ELECTRONICS,133410996224.0,NYSE,Japan
4245,SNES,"SenesTech, Inc. ",Medical,MED PRODS,14442000.0,NSDQ,United States
4246,SNEX,StoneX Group Inc. ,Finance,FINANCE,1132999936.0,NSDQ,United States
4247,SNFCA,Security National Financial Corporation ,Finance,INSURANCE,172660000.0,NSDQ,United States
4248,SNGX,"Soligenix, Inc. ",Medical,DRUGS,51951000.0,NSDQ,United States
4249,SNMP,Sanchez Midstream Partners LP ,Oils Energy,OIL-EXP&PROD,48563000.0,NYSE,United States
4250,SNN,Smith & Nephew plc ,Medical,MED PRODS,17091999744.0,NYSE,United Kingdom
4251,SNOA,"Sonoma Pharmaceuticals, Inc. ",Medical,DRUGS,16723000.0,NSDQ,United States
4252,SNOW,Snowflake Inc. ,Computer and Technology,COMPUTER SOFT SERV,73475997696.0,NYSE,United States
